Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\04_OUTPUT_FILES\Lion tracker_V0_PICK & PLACE\Lion tracker_V0_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       27/09/19
Time:       15:31
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"C14","CAP0402","81.5000","52.8300","81.5000","52.8300","81.0200","52.8300","TopLayer","360","100nF"
"C13","CAP0402","81.4900","51.6400","81.4900","51.6400","81.0100","51.6400","TopLayer","360","1uF"
"C12","CAP0603","84.3600","52.8400","84.3600","52.8400","85.1100","52.8400","TopLayer","180","10uF"
"C11","CAP0402","81.1900","70.4000","81.1900","70.4000","81.1900","70.8800","TopLayer","270","100nF"
"C10","CAP0402","82.2800","25.2500","82.2800","25.2500","82.2800","24.7700","BottomLayer","90","10nF"
"C9","CAP0402","90.6000","78.3000","90.6000","78.3000","91.0800","78.3000","TopLayer","180","1uF"
"C8","CAP0402","90.6000","79.5000","90.6000","79.5000","91.0800","79.5000","TopLayer","180","100nF"
"C7","CAP0402","85.7800","76.2700","85.7800","76.2700","85.7800","75.7900","TopLayer","90","1.2pF"
"C6","CAP0402","85.8900","47.7800","85.8900","47.7800","86.3700","47.7800","BottomLayer","180","?"
"C5","CAP0402","85.8900","44.5900","85.8900","44.5900","86.3700","44.5900","BottomLayer","180","?"
"C4","CAP0402","80.4100","36.8100","80.4100","36.8100","80.4100","36.3300","BottomLayer","90","100nF"
"C3","CAP0402","81.5900","36.8100","81.5900","36.8100","81.5900","36.3300","BottomLayer","90","1uF"
"C2","CAP0402","81.7900","49.4000","81.7900","49.4000","81.3100","49.4000","BottomLayer","360","470pF"
"C1","CAP0402","81.0900","45.9100","81.0900","45.9100","81.0900","45.4300","BottomLayer","90","33nF"
"A2","LORA_PCB_ANTENNA","88.4300","86.4600","88.4300","86.4600","83.3800","82.1600","TopLayer","360","SR42I010-R"
"U14","PWSON-6","111.1000","17.6000","111.1000","17.6000","111.6000","16.9000","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","113.8000","14.5000","113.8000","14.5000","112.8300","13.5300","BottomLayer","360","SI2374DS-T1-GE3"
"T5","SOT23-3AL","113.8000","17.8000","113.8000","17.8000","112.8300","16.8300","BottomLayer","360","SI2374DS-T1-GE3"
"R36","RES0402","114.4000","20.2000","114.4000","20.2000","114.4000","19.7000","BottomLayer","90","2.2k"
"R35","RES0402","112.1000","20.2000","112.1000","20.2000","112.1000","19.7000","BottomLayer","90","330R"
"C45","CAP0402","113.2500","20.2000","113.2500","20.2000","113.2500","20.6800","BottomLayer","270","100nF"
"TAB3","WP-SMBU","99.8000","15.0000","99.9100","14.8500","99.8000","15.0000","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","111.0000","15.0000","110.8800","15.0700","111.0000","15.0000","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","106.4042","25.2068","106.4042","25.2068","107.7542","24.2568","TopLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","103.6704","21.8929","103.6704","21.8929","102.9204","23.3429","BottomLayer","360","MCP16311T-E/MNY"
"T4","SOT23-3AL","105.7000","29.0000","105.7000","29.0000","104.7300","28.0300","BottomLayer","360","DMG2302UK-7"
"R34","RES0402","106.0700","30.0800","106.0700","30.0800","105.5700","30.0800","TopLayer","360","10k"
"R33","RES0402","108.1100","30.0800","108.1100","30.0800","107.6100","30.0800","TopLayer","360","165k"
"R32","RES0402","102.9000","30.0000","102.9000","30.0000","103.4000","30.0000","BottomLayer","180","100k"
"R31","RES0402","108.8600","30.2202","108.8600","30.2202","109.3600","30.2202","BottomLayer","180","100R"
"R30","RES0402","109.4750","21.1889","109.4750","21.1889","109.9750","21.1889","BottomLayer","180","10k"
"R29","RES0402","103.6342","24.7330","103.6342","24.7330","103.6342","25.2330","TopLayer","270","2k"
"R28","RES0402","109.0000","19.6000","109.0000","19.6000","109.0000","20.1000","BottomLayer","270","52.3k"
"R27","RES0402","107.7000","27.8000","107.7000","27.8000","107.7000","28.3000","BottomLayer","270","10k"
"L6","SRN5020TA","104.5604","15.9629","104.5604","15.9629","102.7604","15.9629","BottomLayer","360","SRN5020TA-220M"
"F1","FUSE0603","112.4455","30.1300","112.4455","30.1300","113.3455","30.1300","TopLayer","180","750mA"
"D4","SOD-523","105.8800","27.6500","106.5800","27.6500","106.5800","27.6500","TopLayer","180","BZX585-C15,115"
"D3","MB1S","112.1200","24.3900","112.1200","24.3900","113.3900","27.6400","TopLayer","180","MB1S"
"C44","CAP0402","106.0900","28.9500","106.0900","28.9500","105.6100","28.9500","TopLayer","360","100nF"
"C43","CAP0402","101.3000","22.9000","101.3000","22.9000","101.3000","22.4200","BottomLayer","90","1uF"
"C42","CAP0603","107.5204","20.2029","107.5204","20.2029","107.5204","20.9529","BottomLayer","270","10uF"
"C41","CAP0603","105.9404","20.2229","105.9404","20.2229","105.9404","20.9729","BottomLayer","270","10uF"
"C40","CAP0402","109.0342","24.7330","109.0342","24.7330","109.0342","25.2130","TopLayer","270","1uF"
"C39","CAP0402","101.5000","19.9000","101.5000","19.9000","101.5000","20.3800","BottomLayer","270","100nF"
"C32","CAP1206","106.2804","24.1729","106.2804","24.1729","106.2804","22.6229","BottomLayer","90","10uF /50V"
"C31","CAP1206","108.7204","24.1829","108.7204","24.1829","108.7204","22.6329","BottomLayer","90","10uF /50V"
"R26","RES0402","112.6745","54.5500","112.6745","54.5500","112.6745","54.0500","BottomLayer","90","0R"
"U4","Lora_Module_ES0","105.1875","60.6810","105.1600","61.0200","100.7850","54.7800","TopLayer","90","CMWX1ZZABZ"
"A1","MPA-184","106.4100","41.6100","105.3100","40.5100","106.4100","41.6100","TopLayer","360","MPA-184 1594MHz"
"X1","9HT11","98.2100","37.0800","98.2100","37.0800","97.5100","37.0800","BottomLayer","360","9HT11-32.768KEZC-T"
"U11","LGA-12","100.0200","71.3200","100.0200","71.3200","99.2700","70.5700","TopLayer","90","LIS2DW12TR"
"U9","SOT23-3AL","98.9000","71.1900","98.9000","71.1900","97.9300","72.1600","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","110.3845","53.8000","110.3845","53.8000","109.3345","53.0500","BottomLayer","90","MCP1810T"
"U7","WLP-6","110.3200","35.5100","110.3200","35.5100","110.7200","35.7100","BottomLayer","180","MAX38640AENT+"
"U6","DSBGA-6","109.5700","73.4900","109.5700","73.4900","109.3700","73.8900","TopLayer","360","LMH2110TMX"
"U5","HHM22106C1","107.7300","72.9400","107.7300","72.9400","107.2300","73.4900","TopLayer","270","HHM22106C1"
"U3","QFN-12","108.5702","78.3202","108.5700","78.3200","108.8967","77.2862","TopLayer","45","PE64102"
"U2","uDFN-6","98.4600","46.9500","98.4600","46.9500","98.1600","46.4500","BottomLayer","90","MAX2659"
"U1","S-LGA51","99.6100","40.3600","99.6100","40.3600","101.6100","42.3600","BottomLayer","180","Ublox ZOE-M8B"
"T3","VMT6","110.8800","75.7000","110.8800","75.7000","111.3800","75.2700","TopLayer","90","VT6M1T2CR"
"T2","VMT6","100.7400","27.4600","100.7400","27.4600","101.1700","26.9600","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","100.2500","34.2500","100.2500","34.2500","100.7500","33.5750","BottomLayer","180","NTZD3154NT1G"
"R25","RES0402","108.4100","35.0200","108.4100","35.0200","108.4100","35.5200","BottomLayer","270","768k"
"R24","RES0402","109.9800","33.9000","109.9800","33.9000","109.4800","33.9000","BottomLayer","360","1M"
"R23","RES0402","109.9800","32.8000","109.9800","32.8000","109.4800","32.8000","BottomLayer","360","100R"
"R22","RES0402","112.2700","73.5800","112.2700","73.5800","112.2700","73.0800","TopLayer","90","100k"
"R21","RES0402","111.1300","73.5800","111.1300","73.5800","111.1300","73.0800","TopLayer","90","100R"
"R20","RES0402","112.4700","75.6600","112.4700","75.6600","112.4700","76.1600","TopLayer","270","100k"
"R19","RES0402","109.5800","71.5900","109.5800","71.5900","110.0800","71.5900","TopLayer","180","50R"
"R18","RES0402","102.8900","68.7900","102.8900","68.7900","102.3900","68.7900","TopLayer","360","10k"
"R17","RES0402","101.5900","59.7800","101.5900","59.7800","101.5900","60.2800","BottomLayer","270","10k"
