Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.1_PICK & PLACE\Lion_Tracker_V1.1_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       17/10/19
Time:       12:06
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"R3","RES0402","98.5201","53.8400","98.5201","53.8400","98.0201","53.8400","BottomLayer","360","100k"
"R2","RES0402","103.5001","57.4400","103.5001","57.4400","103.5001","56.9400","BottomLayer","90","100R"
"R1","RES0402","99.0501","50.7100","99.0501","50.7100","98.5501","50.7100","BottomLayer","360","0R"
"L5","IND2.3X1.7","102.2201","42.5300","102.2201","42.5300","102.2201","41.7300","BottomLayer","90","2.2uH"
"L4","IND0402","99.4901","71.8200","99.4901","71.8200","99.1577","72.1524","BottomLayer","315","4.7nH"
"L3","IND0402","104.3701","77.6300","104.3701","77.6300","103.9001","77.6300","BottomLayer","360","4.7nH"
"L1","IND0402","100.9201","52.0400","100.9201","52.0400","100.4501","52.0400","BottomLayer","360","6.8nH"
"D2","LED0603","96.3001","27.2600","96.3001","27.2600","96.3001","28.0600","BottomLayer","270","LED RED"
"D1","SOD-923","104.4901","51.3400","104.4901","51.3400","104.4901","50.7400","BottomLayer","90","ESD9R3.3ST5G"
"C38","CAP0402","114.2101","76.1500","114.2101","76.1500","114.2101","76.6300","BottomLayer","270","100nF"
"C37","CAP0603","112.7901","76.4100","112.7901","76.4100","112.7901","75.6600","BottomLayer","90","10uF"
"C36","CAP0402","99.8501","28.7100","99.8501","28.7100","99.8501","29.1900","BottomLayer","270","1uF"
"C34","CAP0402","111.9551","56.1400","111.9551","56.1400","111.4751","56.1400","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","97.7101","35.0084","97.7101","35.0084","96.7601","35.0084","BottomLayer","360","100uF"
"C29","CAP0805","97.7101","32.7084","97.7101","32.7084","96.7601","32.7084","BottomLayer","360","100uF"
"C28","CAP0805","97.7101","37.2700","97.7101","37.2700","96.7601","37.2700","BottomLayer","360","100uF"
"C24","CAP0603","98.5701","46.6200","98.5701","46.6200","98.5701","45.8700","BottomLayer","90","10uF"
"C23","CAP0603","100.9401","44.8800","100.9401","44.8800","100.1901","44.8800","BottomLayer","360","22uF/4V"
"C22","CAP0402","101.5701","46.2600","101.5701","46.2600","102.0501","46.2600","BottomLayer","180","100nF"
"C21","CAP0402","100.6501","38.8200","100.6501","38.8200","101.1301","38.8200","BottomLayer","180","100nF"
"C20","CAP0603","100.9301","40.1800","100.9301","40.1800","101.6801","40.1800","BottomLayer","180","10uF"
"C19","CAP0603","101.1901","37.2900","101.1901","37.2900","101.9401","37.2900","BottomLayer","180","10uF"
"C18","CAP0603","100.1701","42.5300","100.1701","42.5300","100.1701","43.2800","BottomLayer","270","10uF"
"C17","CAP0402","103.5001","55.4000","103.5001","55.4000","103.5001","54.9200","BottomLayer","90","10nF"
"C16","CAP0402","97.5001","77.6600","97.5001","77.6600","97.9801","77.6600","BottomLayer","180","100nF"
"C15","CAP0402","97.1201","65.6000","97.1201","65.6000","97.1201","66.0800","BottomLayer","270","1uF"
"C14","CAP0402","111.9551","58.4400","111.9551","58.4400","111.4751","58.4400","BottomLayer","360","100nF"
"C13","CAP0402","111.9651","57.2900","111.9651","57.2900","111.4851","57.2900","BottomLayer","360","1uF"
"C12","CAP0603","112.2401","59.8100","112.2401","59.8100","111.4901","59.8100","BottomLayer","360","10uF"
"C11","CAP0402","113.2301","70.2000","113.2301","70.2000","113.2301","69.7200","BottomLayer","90","100nF"
"C10","CAP0402","111.9101","35.8800","111.9101","35.8800","111.9101","36.3600","BottomLayer","270","10nF"
"C9","CAP0402","99.5901","77.6600","99.5901","77.6600","99.1101","77.6600","BottomLayer","360","1uF"
"C8","CAP0402","102.2801","77.6600","102.2801","77.6600","102.7601","77.6600","BottomLayer","180","100nF"
"C7","CAP0402","100.9601","72.5100","100.9601","72.5100","100.6207","72.1706","BottomLayer","45","1.2pF"
"C4","CAP0402","99.9601","46.8900","99.9601","46.8900","99.9601","46.4100","BottomLayer","90","100nF"
"C3","CAP0402","97.2701","57.4800","97.2701","57.4800","97.2701","57.0000","BottomLayer","90","1uF"
"C2","CAP0402","102.9801","52.0400","102.9801","52.0400","102.5001","52.0400","BottomLayer","360","470pF"
"C1","CAP0402","98.5601","52.2700","98.5601","52.2700","98.5601","52.7500","BottomLayer","270","33nF"
"A2","LORA_PCB_ANTENNA","110.1100","86.3700","110.1100","86.3700","105.0600","82.0700","TopLayer","360","SR42I010-R"
