Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.2_PICK & PLACE\Lion_Tracker_V1.2_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       04/11/19
Time:       09:38
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"C13","CAP0402","111.9651","57.2500","111.9651","57.2500","111.4851","57.2500","BottomLayer","360","1uF"
"C12","CAP0603","112.2401","59.7700","112.2401","59.7700","111.4901","59.7700","BottomLayer","360","10uF"
"C11","CAP0402","113.2301","70.1600","113.2301","70.1600","113.2301","69.6800","BottomLayer","90","100nF"
"C10","CAP0402","111.9101","35.8400","111.9101","35.8400","111.9101","36.3200","BottomLayer","270","10nF"
"C9","CAP0402","99.5901","77.6200","99.5901","77.6200","99.1101","77.6200","BottomLayer","360","1uF"
"C8","CAP0402","102.2801","77.6200","102.2801","77.6200","102.7601","77.6200","BottomLayer","180","100nF"
"C7","CAP0402","100.9601","72.4700","100.9601","72.4700","100.6207","72.1306","BottomLayer","45","1.2pF"
"C4","CAP0402","99.9601","46.8500","99.9601","46.8500","99.9601","46.3700","BottomLayer","90","100nF"
"C3","CAP0402","97.2701","57.4400","97.2701","57.4400","97.2701","56.9600","BottomLayer","90","1uF"
"C2","CAP0402","102.9801","52.0000","102.9801","52.0000","102.5001","52.0000","BottomLayer","360","470pF"
"C1","CAP0402","98.5601","52.2300","98.5601","52.2300","98.5601","52.7100","BottomLayer","270","33nF"
